Item Name,URL
Fine Estoc (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_Estoc_(Deadfire)
Fine Flail (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_Flail_(Deadfire)
Fine Great Sword (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_Great_Sword_(Deadfire)
Fine Hatchet (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_Hatchet_(Deadfire)
Fine Hide Armor (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_Hide_Armor_(Deadfire)
Fine Hunting Bow (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_Hunting_Bow_(Deadfire)
Fine Large Shield (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_Large_Shield_(Deadfire)
Fine Leather Armor (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_Leather_Armor_(Deadfire)
Fine Mace (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_Mace_(Deadfire)
Fine Mail Armor (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_Mail_Armor_(Deadfire)
Fine Medium Shield (Heater) (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_Medium_Shield_(Heater)_(Deadfire)
Fine Medium Shield (Round) (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_Medium_Shield_(Round)_(Deadfire)
Fine Morning Star (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_Morning_Star_(Deadfire)
Fine Padded Armor (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_Padded_Armor_(Deadfire)
Fine Pike (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_Pike_(Deadfire)
Fine Pistol (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_Pistol_(Deadfire)
Fine Plate Armor (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_Plate_Armor_(Deadfire)
Fine Plate Helm,https://pillarsofeternity.fandom.com/wiki/Fine_Plate_Helm
Fine Pollaxe (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_Pollaxe_(Deadfire)
Fine Quarterstaff (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_Quarterstaff_(Deadfire)
Fine Rapier (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_Rapier_(Deadfire)
Fine Robe (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_Robe_(Deadfire)
Fine Rod (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_Rod_(Deadfire)
Fine Sabre (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_Sabre_(Deadfire)
Fine Scale Armor (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_Scale_Armor_(Deadfire)
Fine Scepter (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_Scepter_(Deadfire)
Fine Small Shield (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_Small_Shield_(Deadfire)
Fine Spear (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_Spear_(Deadfire)
Fine Stiletto (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_Stiletto_(Deadfire)
Fine Sword (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_Sword_(Deadfire)
Fine Wand (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_Wand_(Deadfire)
Fine War Bow (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_War_Bow_(Deadfire)
Fine War Hammer (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fine_War_Hammer_(Deadfire)
Finger of the Exiled Queen,https://pillarsofeternity.fandom.com/wiki/Finger_of_the_Exiled_Queen
Fire in the Hole,https://pillarsofeternity.fandom.com/wiki/Fire_in_the_Hole
Fire Kelp,https://pillarsofeternity.fandom.com/wiki/Fire_Kelp
Fire Kelp Extract,https://pillarsofeternity.fandom.com/wiki/Fire_Kelp_Extract
Fire Nāga Bow,https://pillarsofeternity.fandom.com/wiki/Fire_N%C4%81ga_Bow
Fire Nāga Sword,https://pillarsofeternity.fandom.com/wiki/Fire_N%C4%81ga_Sword
Firebrand (Deadfire weapon),https://pillarsofeternity.fandom.com/wiki/Firebrand_(Deadfire_weapon)
Firethrower's Gloves,https://pillarsofeternity.fandom.com/wiki/Firethrower%27s_Gloves
Five Suns Breastplate,https://pillarsofeternity.fandom.com/wiki/Five_Suns_Breastplate
Fjord,https://pillarsofeternity.fandom.com/wiki/Fjord
Flail (Deadfire),https://pillarsofeternity.fandom.com/wiki/Flail_(Deadfire)
Flail (Spiritual Weapon),https://pillarsofeternity.fandom.com/wiki/Flail_(Spiritual_Weapon)
Flame Nāga Hatchling,https://pillarsofeternity.fandom.com/wiki/Flame_N%C4%81ga_Hatchling
Fleetbreaker,https://pillarsofeternity.fandom.com/wiki/Fleetbreaker
Flesh Controller Room Key,https://pillarsofeternity.fandom.com/wiki/Flesh_Controller_Room_Key
Fleshmender,https://pillarsofeternity.fandom.com/wiki/Fleshmender
Flint and Tinder (Deadfire),https://pillarsofeternity.fandom.com/wiki/Flint_and_Tinder_(Deadfire)
Folded Note (love letter),https://pillarsofeternity.fandom.com/wiki/Folded_Note_(love_letter)
Folded Note (Queen Onekaza II),https://pillarsofeternity.fandom.com/wiki/Folded_Note_(Queen_Onekaza_II)
Fool's Shoes,https://pillarsofeternity.fandom.com/wiki/Fool%27s_Shoes
Footprints of Ahu Taka,https://pillarsofeternity.fandom.com/wiki/Footprints_of_Ahu_Taka
Footsteps of the Beast,https://pillarsofeternity.fandom.com/wiki/Footsteps_of_the_Beast
Forbidden Flesh Pie,https://pillarsofeternity.fandom.com/wiki/Forbidden_Flesh_Pie
Forged Contract,https://pillarsofeternity.fandom.com/wiki/Forged_Contract
Forged Vailian Trading Company Writ of Commission,https://pillarsofeternity.fandom.com/wiki/Forged_Vailian_Trading_Company_Writ_of_Commission
Forgetful Night,https://pillarsofeternity.fandom.com/wiki/Forgetful_Night
Fortune Seeker's Journal,https://pillarsofeternity.fandom.com/wiki/Fortune_Seeker%27s_Journal
Fortuneteller's Ear,https://pillarsofeternity.fandom.com/wiki/Fortuneteller%27s_Ear
The Four Forms of Watershaping,https://pillarsofeternity.fandom.com/wiki/The_Four_Forms_of_Watershaping
Fragment of Starmetal,https://pillarsofeternity.fandom.com/wiki/Fragment_of_Starmetal
Fragments of Blade of the Endless Paths,https://pillarsofeternity.fandom.com/wiki/Fragments_of_Blade_of_the_Endless_Paths
Fragments of Whispers of Yenwood,https://pillarsofeternity.fandom.com/wiki/Fragments_of_Whispers_of_Yenwood
Frau Nils,https://pillarsofeternity.fandom.com/wiki/Frau_Nils
Freezing Spike Trap,https://pillarsofeternity.fandom.com/wiki/Freezing_Spike_Trap
Fresh Fruit,https://pillarsofeternity.fandom.com/wiki/Fresh_Fruit
Freya,https://pillarsofeternity.fandom.com/wiki/Freya
Fried Ugly,https://pillarsofeternity.fandom.com/wiki/Fried_Ugly
Frog Helm (Deadfire),https://pillarsofeternity.fandom.com/wiki/Frog_Helm_(Deadfire)
Frost Bomb,https://pillarsofeternity.fandom.com/wiki/Frost_Bomb
Frostfall,https://pillarsofeternity.fandom.com/wiki/Frostfall
Frostfur Mantle,https://pillarsofeternity.fandom.com/wiki/Frostfur_Mantle
Frostseeker,https://pillarsofeternity.fandom.com/wiki/Frostseeker
Frosty,https://pillarsofeternity.fandom.com/wiki/Frosty
Fugue Spores,https://pillarsofeternity.fandom.com/wiki/Fugue_Spores
Fungal Bile,https://pillarsofeternity.fandom.com/wiki/Fungal_Bile
Fungal Fertilizer,https://pillarsofeternity.fandom.com/wiki/Fungal_Fertilizer
Fungal Growth Concerns,https://pillarsofeternity.fandom.com/wiki/Fungal_Growth_Concerns
Fungal Ingredient,https://pillarsofeternity.fandom.com/wiki/Fungal_Ingredient
Fungicide,https://pillarsofeternity.fandom.com/wiki/Fungicide
Furrante's Breastplate,https://pillarsofeternity.fandom.com/wiki/Furrante%27s_Breastplate
Gaensvef Berries,https://pillarsofeternity.fandom.com/wiki/Gaensvef_Berries
Garari Cuirass,https://pillarsofeternity.fandom.com/wiki/Garari_Cuirass
Garnet (Deadfire),https://pillarsofeternity.fandom.com/wiki/Garnet_(Deadfire)
Gatecrashers,https://pillarsofeternity.fandom.com/wiki/Gatecrashers
Gaun's Pledge (Deadfire),https://pillarsofeternity.fandom.com/wiki/Gaun%27s_Pledge_(Deadfire)
Gauntlets of Accuracy (Deadfire),https://pillarsofeternity.fandom.com/wiki/Gauntlets_of_Accuracy_(Deadfire)
Gauntlets of Discipline,https://pillarsofeternity.fandom.com/wiki/Gauntlets_of_Discipline
Gauntlets of Greater Reliability,https://pillarsofeternity.fandom.com/wiki/Gauntlets_of_Greater_Reliability
Gauntlets of Ogre Might (Deadfire),https://pillarsofeternity.fandom.com/wiki/Gauntlets_of_Ogre_Might_(Deadfire)
Gauntlets of Reliability,https://pillarsofeternity.fandom.com/wiki/Gauntlets_of_Reliability
The Giftbearer's Cloth,https://pillarsofeternity.fandom.com/wiki/The_Giftbearer%27s_Cloth
Giftwrapper,https://pillarsofeternity.fandom.com/wiki/Giftwrapper
Gilded Copy of The Most Unfortunate Tale of Favia and Bernat: A Vailian Tragedy,https://pillarsofeternity.fandom.com/wiki/Gilded_Copy_of_The_Most_Unfortunate_Tale_of_Favia_and_Bernat:_A_Vailian_Tragedy
Ginger Demon,https://pillarsofeternity.fandom.com/wiki/Ginger_Demon
"Ginger L. Esry ""Pumpkin Eater""",https://pillarsofeternity.fandom.com/wiki/Ginger_L._Esry_%22Pumpkin_Eater%22
Gipon Prudensco,https://pillarsofeternity.fandom.com/wiki/Gipon_Prudensco
Girdle of Eoten Constitution (Deadfire),https://pillarsofeternity.fandom.com/wiki/Girdle_of_Eoten_Constitution_(Deadfire)
Girdle of Mortal Protection (Deadfire),https://pillarsofeternity.fandom.com/wiki/Girdle_of_Mortal_Protection_(Deadfire)
Gizmo,https://pillarsofeternity.fandom.com/wiki/Gizmo
Glacial Ysae,https://pillarsofeternity.fandom.com/wiki/Glacial_Ysae
Glacierbane,https://pillarsofeternity.fandom.com/wiki/Glacierbane
Gladiator Sword,https://pillarsofeternity.fandom.com/wiki/Gladiator_Sword
Glaive Berries,https://pillarsofeternity.fandom.com/wiki/Glaive_Berries
Glasanam Argûes,https://pillarsofeternity.fandom.com/wiki/Glasanam_Arg%C3%BBes
Glazed Chops,https://pillarsofeternity.fandom.com/wiki/Glazed_Chops
Gloves of the Dungeon Warden,https://pillarsofeternity.fandom.com/wiki/Gloves_of_the_Dungeon_Warden
God-Killer's Rum,https://pillarsofeternity.fandom.com/wiki/God-Killer%27s_Rum
Godseed Inner Core,https://pillarsofeternity.fandom.com/wiki/Godseed_Inner_Core
The Godseed Manuscripts,https://pillarsofeternity.fandom.com/wiki/The_Godseed_Manuscripts
Golden Inner Ring,https://pillarsofeternity.fandom.com/wiki/Golden_Inner_Ring
Golden Outer Ring,https://pillarsofeternity.fandom.com/wiki/Golden_Outer_Ring
Golden Ring,https://pillarsofeternity.fandom.com/wiki/Golden_Ring
Gosha,https://pillarsofeternity.fandom.com/wiki/Gosha
Grave Calling,https://pillarsofeternity.fandom.com/wiki/Grave_Calling
Grave Hound Pup,https://pillarsofeternity.fandom.com/wiki/Grave_Hound_Pup
Gray Cape,https://pillarsofeternity.fandom.com/wiki/Gray_Cape
Great Helm (Deadfire),https://pillarsofeternity.fandom.com/wiki/Great_Helm_(Deadfire)
Great Sword (Citzal's Enchanted Armory),https://pillarsofeternity.fandom.com/wiki/Great_Sword_(Citzal%27s_Enchanted_Armory)
Great Sword (Deadfire),https://pillarsofeternity.fandom.com/wiki/Great_Sword_(Deadfire)
Great Sword (Spiritual Weapon),https://pillarsofeternity.fandom.com/wiki/Great_Sword_(Spiritual_Weapon)
Green Cape,https://pillarsofeternity.fandom.com/wiki/Green_Cape
Grenade,https://pillarsofeternity.fandom.com/wiki/Grenade
Griffin's Blade,https://pillarsofeternity.fandom.com/wiki/Griffin%27s_Blade
Grimoire (Deadfire),https://pillarsofeternity.fandom.com/wiki/Grimoire_(Deadfire)
,https://pillarsofeternity.fandom.com/wiki/Category:Beast_of_Winter_items
Beast of Winter items,https://pillarsofeternity.fandom.com/wiki/Category:Beast_of_Winter_items
,https://pillarsofeternity.fandom.com/wiki/Category:Deck_of_Many_Things_Pack_items
Deck of Many Things Pack items,https://pillarsofeternity.fandom.com/wiki/Category:Deck_of_Many_Things_Pack_items
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_accessories
Pillars of Eternity II: Deadfire accessories,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_accessories
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_armor
Pillars of Eternity II: Deadfire armor,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_armor
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_consumables
Pillars of Eternity II: Deadfire consumables,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_consumables
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_grimoires
Pillars of Eternity II: Deadfire grimoires,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_grimoires
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_ingredients
Pillars of Eternity II: Deadfire ingredients,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_ingredients
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_items_by_slot
Pillars of Eternity II: Deadfire items by slot,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_items_by_slot
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_other_items
Pillars of Eternity II: Deadfire other items,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_other_items
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_shields
Pillars of Eternity II: Deadfire shields,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_shields
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_ship_upgrades
Pillars of Eternity II: Deadfire ship upgrades,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_ship_upgrades
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_soulbound_items
Pillars of Eternity II: Deadfire soulbound items,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_soulbound_items
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_unique_items
Pillars of Eternity II: Deadfire unique items,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_unique_items
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_weapons
Pillars of Eternity II: Deadfire weapons,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_weapons
,"https://pillarsofeternity.fandom.com/wiki/Category:Seeker,_Slayer,_Survivor_items"
"Seeker, Slayer, Survivor items","https://pillarsofeternity.fandom.com/wiki/Category:Seeker,_Slayer,_Survivor_items"
,https://pillarsofeternity.fandom.com/wiki/Category:The_Forgotten_Sanctum_items
The Forgotten Sanctum items,https://pillarsofeternity.fandom.com/wiki/Category:The_Forgotten_Sanctum_items
Grimoire of Disruption,https://pillarsofeternity.fandom.com/wiki/Grimoire_of_Disruption
Grimoire of Spark and Flame,https://pillarsofeternity.fandom.com/wiki/Grimoire_of_Spark_and_Flame
Grimoire of Vaporous Wizardry,https://pillarsofeternity.fandom.com/wiki/Grimoire_of_Vaporous_Wizardry
Grog,https://pillarsofeternity.fandom.com/wiki/Grog
Grog (consumable),https://pillarsofeternity.fandom.com/wiki/Grog_(consumable)
Guardian's Plate,https://pillarsofeternity.fandom.com/wiki/Guardian%27s_Plate
Gulfaryc's Journal,https://pillarsofeternity.fandom.com/wiki/Gulfaryc%27s_Journal
Gulskin Sails,https://pillarsofeternity.fandom.com/wiki/Gulskin_Sails
Gunpowder,https://pillarsofeternity.fandom.com/wiki/Gunpowder
Gwyn's Bridal Garter,https://pillarsofeternity.fandom.com/wiki/Gwyn%27s_Bridal_Garter
Haeferic's Nose,https://pillarsofeternity.fandom.com/wiki/Haeferic%27s_Nose
Hagfish,https://pillarsofeternity.fandom.com/wiki/Hagfish
Hakori's Refuge,https://pillarsofeternity.fandom.com/wiki/Hakori%27s_Refuge
Halgot's Warmth,https://pillarsofeternity.fandom.com/wiki/Halgot%27s_Warmth
Hammer and Chisel (Deadfire),https://pillarsofeternity.fandom.com/wiki/Hammer_and_Chisel_(Deadfire)
Hand Mortar,https://pillarsofeternity.fandom.com/wiki/Hand_Mortar
Hand Occult Robes,https://pillarsofeternity.fandom.com/wiki/Hand_Occult_Robes
Hands (Spiritual Weapon),https://pillarsofeternity.fandom.com/wiki/Hands_(Spiritual_Weapon)
Handwritten Note,https://pillarsofeternity.fandom.com/wiki/Handwritten_Note
Harapo Epic,https://pillarsofeternity.fandom.com/wiki/Harapo_Epic
Harbinger's Hood,https://pillarsofeternity.fandom.com/wiki/Harbinger%27s_Hood
Harbinger's Robes,https://pillarsofeternity.fandom.com/wiki/Harbinger%27s_Robes
Hardtack,https://pillarsofeternity.fandom.com/wiki/Hardtack
Harley,https://pillarsofeternity.fandom.com/wiki/Harley
Harmony,https://pillarsofeternity.fandom.com/wiki/Harmony
Hasongo Workshop Records,https://pillarsofeternity.fandom.com/wiki/Hasongo_Workshop_Records
Hastily Penned Letter with Smudged Ink,https://pillarsofeternity.fandom.com/wiki/Hastily_Penned_Letter_with_Smudged_Ink
Hastily Scrawled Note,https://pillarsofeternity.fandom.com/wiki/Hastily_Scrawled_Note
Hastily-Written Missive,https://pillarsofeternity.fandom.com/wiki/Hastily-Written_Missive
Hatchet (Deadfire),https://pillarsofeternity.fandom.com/wiki/Hatchet_(Deadfire)
Hati,https://pillarsofeternity.fandom.com/wiki/Hati
Hazanui Karū's Missive,https://pillarsofeternity.fandom.com/wiki/Hazanui_Kar%C5%AB%27s_Missive
Hazanui's Crested Hat,https://pillarsofeternity.fandom.com/wiki/Hazanui%27s_Crested_Hat
Head of Master Kua,https://pillarsofeternity.fandom.com/wiki/Head_of_Master_Kua
Healing Hands (Deadfire),https://pillarsofeternity.fandom.com/wiki/Healing_Hands_(Deadfire)
Heart-Chime Amulet,https://pillarsofeternity.fandom.com/wiki/Heart-Chime_Amulet
Hearth Defender's Scale,https://pillarsofeternity.fandom.com/wiki/Hearth_Defender%27s_Scale
Hearty Breakfast,https://pillarsofeternity.fandom.com/wiki/Hearty_Breakfast
Heaven's Cacophony,https://pillarsofeternity.fandom.com/wiki/Heaven%27s_Cacophony
Hel Beckoning,https://pillarsofeternity.fandom.com/wiki/Hel_Beckoning
Heldr's Horn,https://pillarsofeternity.fandom.com/wiki/Heldr%27s_Horn
Helfire Ironclad's Core,https://pillarsofeternity.fandom.com/wiki/Helfire_Ironclad%27s_Core
Helm (Deadfire),https://pillarsofeternity.fandom.com/wiki/Helm_(Deadfire)
Helm of the Falcon,https://pillarsofeternity.fandom.com/wiki/Helm_of_the_Falcon
Helm of the White Void,https://pillarsofeternity.fandom.com/wiki/Helm_of_the_White_Void
Hemp,https://pillarsofeternity.fandom.com/wiki/Hemp
Herfwarts,https://pillarsofeternity.fandom.com/wiki/Herfwarts
Hetu's Key,https://pillarsofeternity.fandom.com/wiki/Hetu%27s_Key
Hide Armor (Deadfire),https://pillarsofeternity.fandom.com/wiki/Hide_Armor_(Deadfire)
High Harbinger's Robes,https://pillarsofeternity.fandom.com/wiki/High_Harbinger%27s_Robes
"History and Contradictions, Vol. 2 – The Huana","https://pillarsofeternity.fandom.com/wiki/History_and_Contradictions,_Vol._2_%E2%80%93_The_Huana"
"The History of Eora, Volume I: The Collapse of Grand Vailia","https://pillarsofeternity.fandom.com/wiki/The_History_of_Eora,_Volume_I:_The_Collapse_of_Grand_Vailia"
"The History of Eora, Volume II: The Tribe of the People of the Deer","https://pillarsofeternity.fandom.com/wiki/The_History_of_Eora,_Volume_II:_The_Tribe_of_the_People_of_the_Deer"
"The History of Eora, Volume III: The First Hollowborn","https://pillarsofeternity.fandom.com/wiki/The_History_of_Eora,_Volume_III:_The_First_Hollowborn"
"The History of Eora, Volume IV: The Founding of Readceras","https://pillarsofeternity.fandom.com/wiki/The_History_of_Eora,_Volume_IV:_The_Founding_of_Readceras"
"The History of Eora, Volume IX: The Birth of Engwith","https://pillarsofeternity.fandom.com/wiki/The_History_of_Eora,_Volume_IX:_The_Birth_of_Engwith"
"The History of Eora, Volume V: The Great Orlan Empire","https://pillarsofeternity.fandom.com/wiki/The_History_of_Eora,_Volume_V:_The_Great_Orlan_Empire"
"The History of Eora, Volume VI: The History of the Wilders","https://pillarsofeternity.fandom.com/wiki/The_History_of_Eora,_Volume_VI:_The_History_of_the_Wilders"
"The History of Eora, Volume VII: The Three Body Agreement","https://pillarsofeternity.fandom.com/wiki/The_History_of_Eora,_Volume_VII:_The_Three_Body_Agreement"
"The History of Eora, Volume VIII: The Construction of Divine Titans","https://pillarsofeternity.fandom.com/wiki/The_History_of_Eora,_Volume_VIII:_The_Construction_of_Divine_Titans"
"The History of Eora, Volume X: The Man Who Would Be Skaen","https://pillarsofeternity.fandom.com/wiki/The_History_of_Eora,_Volume_X:_The_Man_Who_Would_Be_Skaen"
"The History of Eora, Volume XI: The Rediscovery of Yezuha","https://pillarsofeternity.fandom.com/wiki/The_History_of_Eora,_Volume_XI:_The_Rediscovery_of_Yezuha"
"The History of Eora, Volume XII: The Reclamation of the Living Lands","https://pillarsofeternity.fandom.com/wiki/The_History_of_Eora,_Volume_XII:_The_Reclamation_of_the_Living_Lands"
"The History of Eora, Volume XIII: The Last Ice Age","https://pillarsofeternity.fandom.com/wiki/The_History_of_Eora,_Volume_XIII:_The_Last_Ice_Age"
"The History of Eora, Volume XIV: The Vanishing of Godlikes","https://pillarsofeternity.fandom.com/wiki/The_History_of_Eora,_Volume_XIV:_The_Vanishing_of_Godlikes"
"The History of Eora, Volume XV: The Throne of Woedica","https://pillarsofeternity.fandom.com/wiki/The_History_of_Eora,_Volume_XV:_The_Throne_of_Woedica"
"The History of Eora, Volume XVI: The End of the Gods","https://pillarsofeternity.fandom.com/wiki/The_History_of_Eora,_Volume_XVI:_The_End_of_the_Gods"
Honey Wine Hen,https://pillarsofeternity.fandom.com/wiki/Honey_Wine_Hen
Honor Guard Breastplate,https://pillarsofeternity.fandom.com/wiki/Honor_Guard_Breastplate
Honor Guard Breastplate (Pallegina),https://pillarsofeternity.fandom.com/wiki/Honor_Guard_Breastplate_(Pallegina)
Hood (Deadfire),https://pillarsofeternity.fandom.com/wiki/Hood_(Deadfire)
Horn,https://pillarsofeternity.fandom.com/wiki/Horn
Horned Helm,https://pillarsofeternity.fandom.com/wiki/Horned_Helm
Horns of the Aurochs,https://pillarsofeternity.fandom.com/wiki/Horns_of_the_Aurochs
Horns of The Bleak Mother,https://pillarsofeternity.fandom.com/wiki/Horns_of_The_Bleak_Mother
Hot Razor Skewers,https://pillarsofeternity.fandom.com/wiki/Hot_Razor_Skewers
Huana Cape,https://pillarsofeternity.fandom.com/wiki/Huana_Cape
Huana Carving,https://pillarsofeternity.fandom.com/wiki/Huana_Carving
Huana Charm Belt,https://pillarsofeternity.fandom.com/wiki/Huana_Charm_Belt
Huana Chart,https://pillarsofeternity.fandom.com/wiki/Huana_Chart
Huana Colors,https://pillarsofeternity.fandom.com/wiki/Huana_Colors
Huana Door Lever,https://pillarsofeternity.fandom.com/wiki/Huana_Door_Lever
Huana Guard Brigandine,https://pillarsofeternity.fandom.com/wiki/Huana_Guard_Brigandine
Huana Guard Helm,https://pillarsofeternity.fandom.com/wiki/Huana_Guard_Helm
Huana Guard Leather Armor,https://pillarsofeternity.fandom.com/wiki/Huana_Guard_Leather_Armor
Huana Hat,https://pillarsofeternity.fandom.com/wiki/Huana_Hat
Humility,https://pillarsofeternity.fandom.com/wiki/Humility
The Hunt for the Haemneg's Handmaiden,https://pillarsofeternity.fandom.com/wiki/The_Hunt_for_the_Haemneg%27s_Handmaiden
The Hunter's Head,https://pillarsofeternity.fandom.com/wiki/The_Hunter%27s_Head
Hunting Bow (Deadfire),https://pillarsofeternity.fandom.com/wiki/Hunting_Bow_(Deadfire)
The Huntress,https://pillarsofeternity.fandom.com/wiki/The_Huntress
Huona Mahe,https://pillarsofeternity.fandom.com/wiki/Huona_Mahe
Hylea's Bounty,https://pillarsofeternity.fandom.com/wiki/Hylea%27s_Bounty
Hylea's Talons,https://pillarsofeternity.fandom.com/wiki/Hylea%27s_Talons
Ibis,https://pillarsofeternity.fandom.com/wiki/Ibis
Ickis,https://pillarsofeternity.fandom.com/wiki/Ickis
Ikorno's Head,https://pillarsofeternity.fandom.com/wiki/Ikorno%27s_Head
Immolator,https://pillarsofeternity.fandom.com/wiki/Immolator
Imperial Long Gun,https://pillarsofeternity.fandom.com/wiki/Imperial_Long_Gun
Implosion Charge,https://pillarsofeternity.fandom.com/wiki/Implosion_Charge
Improved Warship Reinforcements,https://pillarsofeternity.fandom.com/wiki/Improved_Warship_Reinforcements
Incantations of the Hand,https://pillarsofeternity.fandom.com/wiki/Incantations_of_the_Hand
Ineffectual Flailing (Deadfire),https://pillarsofeternity.fandom.com/wiki/Ineffectual_Flailing_(Deadfire)
Infested Hand Occult Robes,https://pillarsofeternity.fandom.com/wiki/Infested_Hand_Occult_Robes
Infested Hull,https://pillarsofeternity.fandom.com/wiki/Infested_Hull
Infested Koīki,https://pillarsofeternity.fandom.com/wiki/Infested_Ko%C4%ABki
Ink Harp,https://pillarsofeternity.fandom.com/wiki/Ink_Harp
Iolfr's Raiments Key,https://pillarsofeternity.fandom.com/wiki/Iolfr%27s_Raiments_Key
Iridescent Scale,https://pillarsofeternity.fandom.com/wiki/Iridescent_Scale
The Iroccian Calendar (Deadfire),https://pillarsofeternity.fandom.com/wiki/The_Iroccian_Calendar_(Deadfire)
Iron Strongbox,https://pillarsofeternity.fandom.com/wiki/Iron_Strongbox
Iron Thunderer,https://pillarsofeternity.fandom.com/wiki/Iron_Thunderer
Iron-Clasped Grimoire,https://pillarsofeternity.fandom.com/wiki/Iron-Clasped_Grimoire
Ivory Wurm Figurine (Deadfire),https://pillarsofeternity.fandom.com/wiki/Ivory_Wurm_Figurine_(Deadfire)
Jade,https://pillarsofeternity.fandom.com/wiki/Jade
Jade Tiger Figurine,https://pillarsofeternity.fandom.com/wiki/Jade_Tiger_Figurine
Jernaugh's Careful Calamities,https://pillarsofeternity.fandom.com/wiki/Jernaugh%27s_Careful_Calamities
Journal Entry,https://pillarsofeternity.fandom.com/wiki/Journal_Entry
Jules,https://pillarsofeternity.fandom.com/wiki/Jules
Kahua Hozi,https://pillarsofeternity.fandom.com/wiki/Kahua_Hozi
Kaihōa,https://pillarsofeternity.fandom.com/wiki/Kaih%C5%8Da
Kalakoth's Minor Blight (Deadfire),https://pillarsofeternity.fandom.com/wiki/Kalakoth%27s_Minor_Blight_(Deadfire)
Kana's Hat,https://pillarsofeternity.fandom.com/wiki/Kana%27s_Hat
Kapana Taga,https://pillarsofeternity.fandom.com/wiki/Kapana_Taga
Karabörü,https://pillarsofeternity.fandom.com/wiki/Karab%C3%B6r%C3%BC
