Ability Name,URL
Lost in Time,https://pillarsofeternity.fandom.com/wiki/Lost_in_Time
Lover's Bond,https://pillarsofeternity.fandom.com/wiki/Lover%27s_Bond
Lover's Embrace (ability),https://pillarsofeternity.fandom.com/wiki/Lover%27s_Embrace_(ability)
Lower their Guard,https://pillarsofeternity.fandom.com/wiki/Lower_their_Guard
Lunar Blessing,https://pillarsofeternity.fandom.com/wiki/Lunar_Blessing
Lunar Eclipse,https://pillarsofeternity.fandom.com/wiki/Lunar_Eclipse
Magnetic Overdrive,https://pillarsofeternity.fandom.com/wiki/Magnetic_Overdrive
Magran's Blade,https://pillarsofeternity.fandom.com/wiki/Magran%27s_Blade
Magran's Judgment,https://pillarsofeternity.fandom.com/wiki/Magran%27s_Judgment
Magran's Leaping Flames,https://pillarsofeternity.fandom.com/wiki/Magran%27s_Leaping_Flames
Magran's Might,https://pillarsofeternity.fandom.com/wiki/Magran%27s_Might
Magran's Shield,https://pillarsofeternity.fandom.com/wiki/Magran%27s_Shield
Majesty of Death's Herald,https://pillarsofeternity.fandom.com/wiki/Majesty_of_Death%27s_Herald
Major Grimoire Imprint (Deadfire),https://pillarsofeternity.fandom.com/wiki/Major_Grimoire_Imprint_(Deadfire)
Malignant Cloud (Deadfire),https://pillarsofeternity.fandom.com/wiki/Malignant_Cloud_(Deadfire)
Marked for the Hunt,https://pillarsofeternity.fandom.com/wiki/Marked_for_the_Hunt
Marked Prey (Deadfire),https://pillarsofeternity.fandom.com/wiki/Marked_Prey_(Deadfire)
Martyr's Memories,https://pillarsofeternity.fandom.com/wiki/Martyr%27s_Memories
Master's Call (Deadfire),https://pillarsofeternity.fandom.com/wiki/Master%27s_Call_(Deadfire)
Maul,https://pillarsofeternity.fandom.com/wiki/Maul
Maura's Grasping Tentacle,https://pillarsofeternity.fandom.com/wiki/Maura%27s_Grasping_Tentacle
Maura's Writhing Tentacles (Deadfire),https://pillarsofeternity.fandom.com/wiki/Maura%27s_Writhing_Tentacles_(Deadfire)
Mental Binding (Deadfire),https://pillarsofeternity.fandom.com/wiki/Mental_Binding_(Deadfire)
Merciless Gaze (Deadfire),https://pillarsofeternity.fandom.com/wiki/Merciless_Gaze_(Deadfire)
Mercy for the Lost,https://pillarsofeternity.fandom.com/wiki/Mercy_for_the_Lost
Merge,https://pillarsofeternity.fandom.com/wiki/Merge
Merge (item ability),https://pillarsofeternity.fandom.com/wiki/Merge_(item_ability)
Meteor Shower,https://pillarsofeternity.fandom.com/wiki/Meteor_Shower
Miasma of Dull-Mindedness (Deadfire),https://pillarsofeternity.fandom.com/wiki/Miasma_of_Dull-Mindedness_(Deadfire)
Midnight Wish,https://pillarsofeternity.fandom.com/wiki/Midnight_Wish
Mien of Death's Herald,https://pillarsofeternity.fandom.com/wiki/Mien_of_Death%27s_Herald
Mince-to,https://pillarsofeternity.fandom.com/wiki/Mince-to
Mind Blades (Deadfire),https://pillarsofeternity.fandom.com/wiki/Mind_Blades_(Deadfire)
Mind Lance (Deadfire),https://pillarsofeternity.fandom.com/wiki/Mind_Lance_(Deadfire)
Mind Plague (Deadfire),https://pillarsofeternity.fandom.com/wiki/Mind_Plague_(Deadfire)
Mind Wave (Deadfire),https://pillarsofeternity.fandom.com/wiki/Mind_Wave_(Deadfire)
Minoletta's Bounding Missiles (Deadfire),https://pillarsofeternity.fandom.com/wiki/Minoletta%27s_Bounding_Missiles_(Deadfire)
Minoletta's Concussive Missiles (Deadfire),https://pillarsofeternity.fandom.com/wiki/Minoletta%27s_Concussive_Missiles_(Deadfire)
Minoletta's Minor Missiles (Deadfire),https://pillarsofeternity.fandom.com/wiki/Minoletta%27s_Minor_Missiles_(Deadfire)
Minoletta's Missile Salvo,https://pillarsofeternity.fandom.com/wiki/Minoletta%27s_Missile_Salvo
Minoletta's Piercing Sigil (Deadfire),https://pillarsofeternity.fandom.com/wiki/Minoletta%27s_Piercing_Sigil_(Deadfire)
Minoletta's Precisely Piercing Burst (Deadfire),https://pillarsofeternity.fandom.com/wiki/Minoletta%27s_Precisely_Piercing_Burst_(Deadfire)
Minor Arcane Reflection (Deadfire),https://pillarsofeternity.fandom.com/wiki/Minor_Arcane_Reflection_(Deadfire)
Minor Avatar (Deadfire),https://pillarsofeternity.fandom.com/wiki/Minor_Avatar_(Deadfire)
Minor Grimoire Imprint (Deadfire),https://pillarsofeternity.fandom.com/wiki/Minor_Grimoire_Imprint_(Deadfire)
Minor Intercession (Deadfire),https://pillarsofeternity.fandom.com/wiki/Minor_Intercession_(Deadfire)
Mirage,https://pillarsofeternity.fandom.com/wiki/Mirage
Mirrored Image (Deadfire),https://pillarsofeternity.fandom.com/wiki/Mirrored_Image_(Deadfire)
Mirrored Image (Priest of Wael),https://pillarsofeternity.fandom.com/wiki/Mirrored_Image_(Priest_of_Wael)
Mirrored Image (Trickster),https://pillarsofeternity.fandom.com/wiki/Mirrored_Image_(Trickster)
Moon Spider Essence,https://pillarsofeternity.fandom.com/wiki/Moon_Spider_Essence
Moon Spider Radiance,https://pillarsofeternity.fandom.com/wiki/Moon_Spider_Radiance
Moonwell (Deadfire),https://pillarsofeternity.fandom.com/wiki/Moonwell_(Deadfire)
Mortification of the Soul (Deadfire),https://pillarsofeternity.fandom.com/wiki/Mortification_of_the_Soul_(Deadfire)
Mule Kick,https://pillarsofeternity.fandom.com/wiki/Mule_Kick
Muātu's Aid,https://pillarsofeternity.fandom.com/wiki/Mu%C4%81tu%27s_Aid
"My Son, Do You See your Sisters Across the Moor? (Beckoner)","https://pillarsofeternity.fandom.com/wiki/My_Son,_Do_You_See_your_Sisters_Across_the_Moor%3F_(Beckoner)"
"My Son, Do You See your Sisters Across the Moor? (Deadfire)","https://pillarsofeternity.fandom.com/wiki/My_Son,_Do_You_See_your_Sisters_Across_the_Moor%3F_(Deadfire)"
Nannasin's Cobra Strike,https://pillarsofeternity.fandom.com/wiki/Nannasin%27s_Cobra_Strike
Nature Ward,https://pillarsofeternity.fandom.com/wiki/Nature_Ward
Nature's Balm (Deadfire),https://pillarsofeternity.fandom.com/wiki/Nature%27s_Balm_(Deadfire)
Nature's Bounty (Deadfire spell),https://pillarsofeternity.fandom.com/wiki/Nature%27s_Bounty_(Deadfire_spell)
Nature's Eye,https://pillarsofeternity.fandom.com/wiki/Nature%27s_Eye
Nature's Focus,https://pillarsofeternity.fandom.com/wiki/Nature%27s_Focus
Nature's Mark (Deadfire),https://pillarsofeternity.fandom.com/wiki/Nature%27s_Mark_(Deadfire)
Nature's Terror (Deadfire),https://pillarsofeternity.fandom.com/wiki/Nature%27s_Terror_(Deadfire)
Nature's Vigor (Deadfire),https://pillarsofeternity.fandom.com/wiki/Nature%27s_Vigor_(Deadfire)
Necrotic Lance (Deadfire),https://pillarsofeternity.fandom.com/wiki/Necrotic_Lance_(Deadfire)
Ngati's Power Struck the Shore Again,https://pillarsofeternity.fandom.com/wiki/Ngati%27s_Power_Struck_the_Shore_Again
Nightmare Gaze,https://pillarsofeternity.fandom.com/wiki/Nightmare_Gaze
Ninagauth's Bitter Mooring (Deadfire),https://pillarsofeternity.fandom.com/wiki/Ninagauth%27s_Bitter_Mooring_(Deadfire)
Ninagauth's Death Ray (Deadfire),https://pillarsofeternity.fandom.com/wiki/Ninagauth%27s_Death_Ray_(Deadfire)
Ninagauth's Freezing Pillar (Deadfire),https://pillarsofeternity.fandom.com/wiki/Ninagauth%27s_Freezing_Pillar_(Deadfire)
Ninagauth's Freezing Pillar (Priest of Rymrgand),https://pillarsofeternity.fandom.com/wiki/Ninagauth%27s_Freezing_Pillar_(Priest_of_Rymrgand)
Ninagauth's Freezing Pillar (Watershaper),https://pillarsofeternity.fandom.com/wiki/Ninagauth%27s_Freezing_Pillar_(Watershaper)
Ninagauth's Killing Bolt (Deadfire),https://pillarsofeternity.fandom.com/wiki/Ninagauth%27s_Killing_Bolt_(Deadfire)
Ninagauth's Shadowflame (Deadfire),https://pillarsofeternity.fandom.com/wiki/Ninagauth%27s_Shadowflame_(Deadfire)
No Pity for the Lost,https://pillarsofeternity.fandom.com/wiki/No_Pity_for_the_Lost
No Quarter,https://pillarsofeternity.fandom.com/wiki/No_Quarter
No Time for the Lost,https://pillarsofeternity.fandom.com/wiki/No_Time_for_the_Lost
"Not Felled by the Axe, Nor Broken by the Storm (Deadfire)","https://pillarsofeternity.fandom.com/wiki/Not_Felled_by_the_Axe,_Nor_Broken_by_the_Storm_(Deadfire)"
Not One Foe Was Spared Amira's Wrath,https://pillarsofeternity.fandom.com/wiki/Not_One_Foe_Was_Spared_Amira%27s_Wrath
Noxious Burst (Deadfire),https://pillarsofeternity.fandom.com/wiki/Noxious_Burst_(Deadfire)
Noxious Burst (Priest of Rymrgand),https://pillarsofeternity.fandom.com/wiki/Noxious_Burst_(Priest_of_Rymrgand)
Noxious Burst Trap (Deadfire),https://pillarsofeternity.fandom.com/wiki/Noxious_Burst_Trap_(Deadfire)
Noxious Cloud,https://pillarsofeternity.fandom.com/wiki/Noxious_Cloud
Noxious Injection,https://pillarsofeternity.fandom.com/wiki/Noxious_Injection
Numbing Strike,https://pillarsofeternity.fandom.com/wiki/Numbing_Strike
Obliterate Essence,https://pillarsofeternity.fandom.com/wiki/Obliterate_Essence
Oblivion's Call,https://pillarsofeternity.fandom.com/wiki/Oblivion%27s_Call
Oblivion's Grasp,https://pillarsofeternity.fandom.com/wiki/Oblivion%27s_Grasp
Ocean Burst,https://pillarsofeternity.fandom.com/wiki/Ocean_Burst
Ocean's Lash,https://pillarsofeternity.fandom.com/wiki/Ocean%27s_Lash
"Oh, But Knock Not on the Door of Urdel and Gurdel (Beckoner)","https://pillarsofeternity.fandom.com/wiki/Oh,_But_Knock_Not_on_the_Door_of_Urdel_and_Gurdel_(Beckoner)"
"Oh, But Knock Not on the Door of Urdel and Gurdel (Deadfire)","https://pillarsofeternity.fandom.com/wiki/Oh,_But_Knock_Not_on_the_Door_of_Urdel_and_Gurdel_(Deadfire)"
Oil Slick,https://pillarsofeternity.fandom.com/wiki/Oil_Slick
Ondra's Whip,https://pillarsofeternity.fandom.com/wiki/Ondra%27s_Whip
Out of the Fire,https://pillarsofeternity.fandom.com/wiki/Out_of_the_Fire
Overwhelming Wave (Deadfire),https://pillarsofeternity.fandom.com/wiki/Overwhelming_Wave_(Deadfire)
Pack Leader,https://pillarsofeternity.fandom.com/wiki/Pack_Leader
Pain Block (Deadfire),https://pillarsofeternity.fandom.com/wiki/Pain_Block_(Deadfire)
Pain Link (Deadfire),https://pillarsofeternity.fandom.com/wiki/Pain_Link_(Deadfire)
Panther's Leap,https://pillarsofeternity.fandom.com/wiki/Panther%27s_Leap
Paralytic Dart,https://pillarsofeternity.fandom.com/wiki/Paralytic_Dart
Penetrating Strike,https://pillarsofeternity.fandom.com/wiki/Penetrating_Strike
Perishing Strike,https://pillarsofeternity.fandom.com/wiki/Perishing_Strike
Pernicious Cloud,https://pillarsofeternity.fandom.com/wiki/Pernicious_Cloud
Perplexing Sap,https://pillarsofeternity.fandom.com/wiki/Perplexing_Sap
Petrification,https://pillarsofeternity.fandom.com/wiki/Petrification
Petrifying Venom,https://pillarsofeternity.fandom.com/wiki/Petrifying_Venom
Phantom Foes (Deadfire),https://pillarsofeternity.fandom.com/wiki/Phantom_Foes_(Deadfire)
Phantoms of the Lost,https://pillarsofeternity.fandom.com/wiki/Phantoms_of_the_Lost
Pierce the Bell,https://pillarsofeternity.fandom.com/wiki/Pierce_the_Bell
Piercing Attack,https://pillarsofeternity.fandom.com/wiki/Piercing_Attack
Piercing Shriek,https://pillarsofeternity.fandom.com/wiki/Piercing_Shriek
Piercing Shriek (Observer),https://pillarsofeternity.fandom.com/wiki/Piercing_Shriek_(Observer)
Pillar of Faith (Deadfire),https://pillarsofeternity.fandom.com/wiki/Pillar_of_Faith_(Deadfire)
Pillar of Holy Fire (Deadfire),https://pillarsofeternity.fandom.com/wiki/Pillar_of_Holy_Fire_(Deadfire)
Plague of Insects (Deadfire),https://pillarsofeternity.fandom.com/wiki/Plague_of_Insects_(Deadfire)
Plague Wind,https://pillarsofeternity.fandom.com/wiki/Plague_Wind
Play Dead (Deadfire),https://pillarsofeternity.fandom.com/wiki/Play_Dead_(Deadfire)
Poison Purge,https://pillarsofeternity.fandom.com/wiki/Poison_Purge
Poisoned Strike,https://pillarsofeternity.fandom.com/wiki/Poisoned_Strike
Poisonous Dart Trap,https://pillarsofeternity.fandom.com/wiki/Poisonous_Dart_Trap
Pollen Patch,https://pillarsofeternity.fandom.com/wiki/Pollen_Patch
Pounce,https://pillarsofeternity.fandom.com/wiki/Pounce
Powder Bomb Trap,https://pillarsofeternity.fandom.com/wiki/Powder_Bomb_Trap
Power Strike,https://pillarsofeternity.fandom.com/wiki/Power_Strike
Power Surge,https://pillarsofeternity.fandom.com/wiki/Power_Surge
Prayer for the Body,https://pillarsofeternity.fandom.com/wiki/Prayer_for_the_Body
Prayer for the Spirit,https://pillarsofeternity.fandom.com/wiki/Prayer_for_the_Spirit
Prepare the Offering,https://pillarsofeternity.fandom.com/wiki/Prepare_the_Offering
Primal Roar,https://pillarsofeternity.fandom.com/wiki/Primal_Roar
Promote,https://pillarsofeternity.fandom.com/wiki/Promote
Psychic Blast,https://pillarsofeternity.fandom.com/wiki/Psychic_Blast
Psychic Dispersion,https://pillarsofeternity.fandom.com/wiki/Psychic_Dispersion
Psychic Torment,https://pillarsofeternity.fandom.com/wiki/Psychic_Torment
Psychovampiric Shield (Deadfire),https://pillarsofeternity.fandom.com/wiki/Psychovampiric_Shield_(Deadfire)
Pull,https://pillarsofeternity.fandom.com/wiki/Pull
Pull of Eora (Deadfire),https://pillarsofeternity.fandom.com/wiki/Pull_of_Eora_(Deadfire)
Puppet Master (Deadfire),https://pillarsofeternity.fandom.com/wiki/Puppet_Master_(Deadfire)
Purge of Toxins (Deadfire),https://pillarsofeternity.fandom.com/wiki/Purge_of_Toxins_(Deadfire)
Purging Volley,https://pillarsofeternity.fandom.com/wiki/Purging_Volley
Putrid Blast,https://pillarsofeternity.fandom.com/wiki/Putrid_Blast
Putrid Breath,https://pillarsofeternity.fandom.com/wiki/Putrid_Breath
Quake (Cave Grub),https://pillarsofeternity.fandom.com/wiki/Quake_(Cave_Grub)
Quake (Porokoa),https://pillarsofeternity.fandom.com/wiki/Quake_(Porokoa)
Quick to Rebel,https://pillarsofeternity.fandom.com/wiki/Quick_to_Rebel
Raiment of Death's Herald,https://pillarsofeternity.fandom.com/wiki/Raiment_of_Death%27s_Herald
Raised Torment,https://pillarsofeternity.fandom.com/wiki/Raised_Torment
Raking Slash,https://pillarsofeternity.fandom.com/wiki/Raking_Slash
Raking Slash (Assassin Vine),https://pillarsofeternity.fandom.com/wiki/Raking_Slash_(Assassin_Vine)
Raking Slash (Guardian of Ukaizo),https://pillarsofeternity.fandom.com/wiki/Raking_Slash_(Guardian_of_Ukaizo)
Rallying Cry,https://pillarsofeternity.fandom.com/wiki/Rallying_Cry
Ram's Sprint,https://pillarsofeternity.fandom.com/wiki/Ram%27s_Sprint
Ravage,https://pillarsofeternity.fandom.com/wiki/Ravage
Ray of Fire (Deadfire),https://pillarsofeternity.fandom.com/wiki/Ray_of_Fire_(Deadfire)
Ray of Fire (Priest of Magran),https://pillarsofeternity.fandom.com/wiki/Ray_of_Fire_(Priest_of_Magran)
Reaping Knives (Deadfire),https://pillarsofeternity.fandom.com/wiki/Reaping_Knives_(Deadfire)
Rebirthing Exhortation,https://pillarsofeternity.fandom.com/wiki/Rebirthing_Exhortation
Recall Agony (Deadfire),https://pillarsofeternity.fandom.com/wiki/Recall_Agony_(Deadfire)
Reconstruct,https://pillarsofeternity.fandom.com/wiki/Reconstruct
Red Quickening,https://pillarsofeternity.fandom.com/wiki/Red_Quickening
Red Tear,https://pillarsofeternity.fandom.com/wiki/Red_Tear
Reeling Blow,https://pillarsofeternity.fandom.com/wiki/Reeling_Blow
Refreshing Defense,https://pillarsofeternity.fandom.com/wiki/Refreshing_Defense
Regenerate,https://pillarsofeternity.fandom.com/wiki/Regenerate
Reinforcing Command,https://pillarsofeternity.fandom.com/wiki/Reinforcing_Command
Reinforcing Exhortation (Deadfire),https://pillarsofeternity.fandom.com/wiki/Reinforcing_Exhortation_(Deadfire)
"Rejoice, My Comrades! Two Fingers of Daylight! (Deadfire)","https://pillarsofeternity.fandom.com/wiki/Rejoice,_My_Comrades!_Two_Fingers_of_Daylight!_(Deadfire)"
Rejuvenating Waters,https://pillarsofeternity.fandom.com/wiki/Rejuvenating_Waters
Release the Screams,https://pillarsofeternity.fandom.com/wiki/Release_the_Screams
Relentless Storm (Deadfire),https://pillarsofeternity.fandom.com/wiki/Relentless_Storm_(Deadfire)
Remanding Exhortation,https://pillarsofeternity.fandom.com/wiki/Remanding_Exhortation
"Reny Daret's Ghost Spake, ""I'll Catch You, Ben Fidel"" (Deadfire)","https://pillarsofeternity.fandom.com/wiki/Reny_Daret%27s_Ghost_Spake,_%22I%27ll_Catch_You,_Ben_Fidel%22_(Deadfire)"
Repulsing Seal (Deadfire),https://pillarsofeternity.fandom.com/wiki/Repulsing_Seal_(Deadfire)
Repulsing Seal Trap Attack,https://pillarsofeternity.fandom.com/wiki/Repulsing_Seal_Trap_Attack
Resonant Touch (Deadfire),https://pillarsofeternity.fandom.com/wiki/Resonant_Touch_(Deadfire)
Restore,https://pillarsofeternity.fandom.com/wiki/Restore
Resurrection (Deadfire),https://pillarsofeternity.fandom.com/wiki/Resurrection_(Deadfire)
Returning Storm (Deadfire),https://pillarsofeternity.fandom.com/wiki/Returning_Storm_(Deadfire)
Revenge of Skaen,https://pillarsofeternity.fandom.com/wiki/Revenge_of_Skaen
Revive Companion (Deadfire),https://pillarsofeternity.fandom.com/wiki/Revive_Companion_(Deadfire)
Revive the Fallen (Deadfire),https://pillarsofeternity.fandom.com/wiki/Revive_the_Fallen_(Deadfire)
Reviving Command,https://pillarsofeternity.fandom.com/wiki/Reviving_Command
Reviving Exhortation (Deadfire),https://pillarsofeternity.fandom.com/wiki/Reviving_Exhortation_(Deadfire)
Rimespikes,https://pillarsofeternity.fandom.com/wiki/Rimespikes
Ring the Bell,https://pillarsofeternity.fandom.com/wiki/Ring_the_Bell
Ringleader (Deadfire),https://pillarsofeternity.fandom.com/wiki/Ringleader_(Deadfire)
"Rise Again, Rise Again, Scions of Adon! (Deadfire)","https://pillarsofeternity.fandom.com/wiki/Rise_Again,_Rise_Again,_Scions_of_Adon!_(Deadfire)"
Ritual of the Elements,https://pillarsofeternity.fandom.com/wiki/Ritual_of_the_Elements
Ritual of the Elements (Sugaan),https://pillarsofeternity.fandom.com/wiki/Ritual_of_the_Elements_(Sugaan)
Roguish Charm,https://pillarsofeternity.fandom.com/wiki/Roguish_Charm
Rolling Flame (Deadfire),https://pillarsofeternity.fandom.com/wiki/Rolling_Flame_(Deadfire)
Rolling Flame Trap,https://pillarsofeternity.fandom.com/wiki/Rolling_Flame_Trap
Rolling Flame Trap (LAX1),https://pillarsofeternity.fandom.com/wiki/Rolling_Flame_Trap_(LAX1)
Rot Skulls (Deadfire),https://pillarsofeternity.fandom.com/wiki/Rot_Skulls_(Deadfire)
Rot Skulls (Priest of Berath),https://pillarsofeternity.fandom.com/wiki/Rot_Skulls_(Priest_of_Berath)
Rotted Maul,https://pillarsofeternity.fandom.com/wiki/Rotted_Maul
Run Through,https://pillarsofeternity.fandom.com/wiki/Run_Through
Rusted Armor,https://pillarsofeternity.fandom.com/wiki/Rusted_Armor
Rusted Armor (Deadfire),https://pillarsofeternity.fandom.com/wiki/Rusted_Armor_(Deadfire)
Rusted Armor (Priest of Berath),https://pillarsofeternity.fandom.com/wiki/Rusted_Armor_(Priest_of_Berath)
Rymrgand's Protection,https://pillarsofeternity.fandom.com/wiki/Rymrgand%27s_Protection
Ryngrim's Enervating Terror (Deadfire),https://pillarsofeternity.fandom.com/wiki/Ryngrim%27s_Enervating_Terror_(Deadfire)
Ryngrim's Repulsive Visage (Deadfire),https://pillarsofeternity.fandom.com/wiki/Ryngrim%27s_Repulsive_Visage_(Deadfire)
Ryngrim's Repulsive Visage (Trickster),https://pillarsofeternity.fandom.com/wiki/Ryngrim%27s_Repulsive_Visage_(Trickster)
Sacred Immolation (Deadfire),https://pillarsofeternity.fandom.com/wiki/Sacred_Immolation_(Deadfire)
Sacred Sacrifice,https://pillarsofeternity.fandom.com/wiki/Sacred_Sacrifice
Sacrifice,https://pillarsofeternity.fandom.com/wiki/Sacrifice
Sacrifice of Saints,https://pillarsofeternity.fandom.com/wiki/Sacrifice_of_Saints
Salvation of Time (Deadfire),https://pillarsofeternity.fandom.com/wiki/Salvation_of_Time_(Deadfire)
Sap (Deadfire),https://pillarsofeternity.fandom.com/wiki/Sap_(Deadfire)
Savage Courage,https://pillarsofeternity.fandom.com/wiki/Savage_Courage
Savage Defiance (Deadfire),https://pillarsofeternity.fandom.com/wiki/Savage_Defiance_(Deadfire)
Sawbones,https://pillarsofeternity.fandom.com/wiki/Sawbones
Scalding Web,https://pillarsofeternity.fandom.com/wiki/Scalding_Web
Scirocco,https://pillarsofeternity.fandom.com/wiki/Scirocco
Scorching Fires,https://pillarsofeternity.fandom.com/wiki/Scorching_Fires
Scorching Inferno,https://pillarsofeternity.fandom.com/wiki/Scorching_Inferno
Scorching Spit,https://pillarsofeternity.fandom.com/wiki/Scorching_Spit
Scourge the Wicked,https://pillarsofeternity.fandom.com/wiki/Scourge_the_Wicked
Screaming Souls,https://pillarsofeternity.fandom.com/wiki/Screaming_Souls
Screech,https://pillarsofeternity.fandom.com/wiki/Screech
Sea Shanty,https://pillarsofeternity.fandom.com/wiki/Sea_Shanty
Searing Seal (Deadfire),https://pillarsofeternity.fandom.com/wiki/Searing_Seal_(Deadfire)
Second Wind (Deadfire),https://pillarsofeternity.fandom.com/wiki/Second_Wind_(Deadfire)
Secret Horrors (Deadfire),https://pillarsofeternity.fandom.com/wiki/Secret_Horrors_(Deadfire)
Security System,https://pillarsofeternity.fandom.com/wiki/Security_System
Self-Destruct,https://pillarsofeternity.fandom.com/wiki/Self-Destruct
Serpent's Rage,https://pillarsofeternity.fandom.com/wiki/Serpent%27s_Rage
Servants of the Stars,https://pillarsofeternity.fandom.com/wiki/Servants_of_the_Stars
"Set to Their Purpose, They All Knew Their Part","https://pillarsofeternity.fandom.com/wiki/Set_to_Their_Purpose,_They_All_Knew_Their_Part"
Seven Nights She Waited While the White Winds Wept (Deadfire),https://pillarsofeternity.fandom.com/wiki/Seven_Nights_She_Waited_While_the_White_Winds_Wept_(Deadfire)
Shadespawn,https://pillarsofeternity.fandom.com/wiki/Shadespawn
Shadow Leap,https://pillarsofeternity.fandom.com/wiki/Shadow_Leap
Shadow Leap (Effigy of Skaen),https://pillarsofeternity.fandom.com/wiki/Shadow_Leap_(Effigy_of_Skaen)
Shadow Step (Deadfire),https://pillarsofeternity.fandom.com/wiki/Shadow_Step_(Deadfire)
Shadow Walk,https://pillarsofeternity.fandom.com/wiki/Shadow_Walk
Shadowed Hunters,https://pillarsofeternity.fandom.com/wiki/Shadowed_Hunters
Shadowflame Breath,https://pillarsofeternity.fandom.com/wiki/Shadowflame_Breath
Shadowflame Salvo,https://pillarsofeternity.fandom.com/wiki/Shadowflame_Salvo
Shadowing Beyond (Deadfire),https://pillarsofeternity.fandom.com/wiki/Shadowing_Beyond_(Deadfire)
Shadowing Beyond (Priest of Skaen),https://pillarsofeternity.fandom.com/wiki/Shadowing_Beyond_(Priest_of_Skaen)
Shambling Death,https://pillarsofeternity.fandom.com/wiki/Shambling_Death
Shape Ward: Blood,https://pillarsofeternity.fandom.com/wiki/Shape_Ward:_Blood
Shape Ward: Fear,https://pillarsofeternity.fandom.com/wiki/Shape_Ward:_Fear
Shape Ward: Frenzy,https://pillarsofeternity.fandom.com/wiki/Shape_Ward:_Frenzy
Shared Flames,https://pillarsofeternity.fandom.com/wiki/Shared_Flames
Shared Flames (Bleak Walkers),https://pillarsofeternity.fandom.com/wiki/Shared_Flames_(Bleak_Walkers)
Shared Flames (Goldpact Knights),https://pillarsofeternity.fandom.com/wiki/Shared_Flames_(Goldpact_Knights)
Shared Flames (Kind Wayfarers),https://pillarsofeternity.fandom.com/wiki/Shared_Flames_(Kind_Wayfarers)
Shared Pain,https://pillarsofeternity.fandom.com/wiki/Shared_Pain
Shark's Frenzy,https://pillarsofeternity.fandom.com/wiki/Shark%27s_Frenzy
Shatter Armor,https://pillarsofeternity.fandom.com/wiki/Shatter_Armor
"Shatter their Shackles, Cast off their Chains! (Deadfire)","https://pillarsofeternity.fandom.com/wiki/Shatter_their_Shackles,_Cast_off_their_Chains!_(Deadfire)"
Shattering Screech,https://pillarsofeternity.fandom.com/wiki/Shattering_Screech
Shield Assault,https://pillarsofeternity.fandom.com/wiki/Shield_Assault
Shields for the Faithful (Deadfire),https://pillarsofeternity.fandom.com/wiki/Shields_for_the_Faithful_(Deadfire)
Shifting Storm,https://pillarsofeternity.fandom.com/wiki/Shifting_Storm
Shifting Storm (Deadfire),https://pillarsofeternity.fandom.com/wiki/Shifting_Storm_(Deadfire)
Shining Beacon (Deadfire),https://pillarsofeternity.fandom.com/wiki/Shining_Beacon_(Deadfire)
Shock Chain Trap (ability),https://pillarsofeternity.fandom.com/wiki/Shock_Chain_Trap_(ability)
Shock Shield,https://pillarsofeternity.fandom.com/wiki/Shock_Shield
Shocking Sweep,https://pillarsofeternity.fandom.com/wiki/Shocking_Sweep
Shout of Hosts,https://pillarsofeternity.fandom.com/wiki/Shout_of_Hosts
Sigil Assault,https://pillarsofeternity.fandom.com/wiki/Sigil_Assault
Sign of Pain,https://pillarsofeternity.fandom.com/wiki/Sign_of_Pain
Sign of Torment,https://pillarsofeternity.fandom.com/wiki/Sign_of_Torment
Silence,https://pillarsofeternity.fandom.com/wiki/Silence
Silent Scream (Deadfire),https://pillarsofeternity.fandom.com/wiki/Silent_Scream_(Deadfire)
Siren's Wail,https://pillarsofeternity.fandom.com/wiki/Siren%27s_Wail
Skewer,https://pillarsofeternity.fandom.com/wiki/Skewer
Skyward Kick (Deadfire),https://pillarsofeternity.fandom.com/wiki/Skyward_Kick_(Deadfire)
Slave's Revenge,https://pillarsofeternity.fandom.com/wiki/Slave%27s_Revenge
Slicken (Deadfire),https://pillarsofeternity.fandom.com/wiki/Slicken_(Deadfire)
Smoke Cloud (Deadfire),https://pillarsofeternity.fandom.com/wiki/Smoke_Cloud_(Deadfire)
Smoke Grenade,https://pillarsofeternity.fandom.com/wiki/Smoke_Grenade
Smoke Veil,https://pillarsofeternity.fandom.com/wiki/Smoke_Veil
Snow Maul,https://pillarsofeternity.fandom.com/wiki/Snow_Maul
So Singt thy Biting Winds o' Eld Nary (Deadfire),https://pillarsofeternity.fandom.com/wiki/So_Singt_thy_Biting_Winds_o%27_Eld_Nary_(Deadfire)
Soul Annihilation,https://pillarsofeternity.fandom.com/wiki/Soul_Annihilation
Soul Echo,https://pillarsofeternity.fandom.com/wiki/Soul_Echo
Soul Ignition (Deadfire),https://pillarsofeternity.fandom.com/wiki/Soul_Ignition_(Deadfire)
Soul Shock (Deadfire),https://pillarsofeternity.fandom.com/wiki/Soul_Shock_(Deadfire)
Soul Shred,https://pillarsofeternity.fandom.com/wiki/Soul_Shred
Soul Smite,https://pillarsofeternity.fandom.com/wiki/Soul_Smite
Soul Strike,https://pillarsofeternity.fandom.com/wiki/Soul_Strike
Sound Alarm,https://pillarsofeternity.fandom.com/wiki/Sound_Alarm
Spark the Souls of the Righteous (Deadfire),https://pillarsofeternity.fandom.com/wiki/Spark_the_Souls_of_the_Righteous_(Deadfire)
Sparkcrackers (ability),https://pillarsofeternity.fandom.com/wiki/Sparkcrackers_(ability)
