Ability Name,URL
Undying Devotion,https://pillarsofeternity.fandom.com/wiki/Undying_Devotion
Unflinching,https://pillarsofeternity.fandom.com/wiki/Unflinching
Unrelenting,https://pillarsofeternity.fandom.com/wiki/Unrelenting
Unseen Demise,https://pillarsofeternity.fandom.com/wiki/Unseen_Demise
Unstoppable (Deadfire),https://pillarsofeternity.fandom.com/wiki/Unstoppable_(Deadfire)
Untouchable,https://pillarsofeternity.fandom.com/wiki/Untouchable
Urgent Harvest,https://pillarsofeternity.fandom.com/wiki/Urgent_Harvest
Usher's Visage,https://pillarsofeternity.fandom.com/wiki/Usher%27s_Visage
Veil-Touched,https://pillarsofeternity.fandom.com/wiki/Veil-Touched
Veiling Hood,https://pillarsofeternity.fandom.com/wiki/Veiling_Hood
Vengeful Cold,https://pillarsofeternity.fandom.com/wiki/Vengeful_Cold
Vengeful Defeat (Deadfire),https://pillarsofeternity.fandom.com/wiki/Vengeful_Defeat_(Deadfire)
Vengeful Grief (Deadfire),https://pillarsofeternity.fandom.com/wiki/Vengeful_Grief_(Deadfire)
Venom (ability),https://pillarsofeternity.fandom.com/wiki/Venom_(ability)
Veteran's Maneuver,https://pillarsofeternity.fandom.com/wiki/Veteran%27s_Maneuver
Vicious Companion (Deadfire),https://pillarsofeternity.fandom.com/wiki/Vicious_Companion_(Deadfire)
Vigilance (ability),https://pillarsofeternity.fandom.com/wiki/Vigilance_(ability)
Vigilant Quarry,https://pillarsofeternity.fandom.com/wiki/Vigilant_Quarry
Vigorous Protector,https://pillarsofeternity.fandom.com/wiki/Vigorous_Protector
Village Fool,https://pillarsofeternity.fandom.com/wiki/Village_Fool
Violent Collapse,https://pillarsofeternity.fandom.com/wiki/Violent_Collapse
Virtuous Triumph,https://pillarsofeternity.fandom.com/wiki/Virtuous_Triumph
Volt Shield,https://pillarsofeternity.fandom.com/wiki/Volt_Shield
Wall of Flashing Steel,https://pillarsofeternity.fandom.com/wiki/Wall_of_Flashing_Steel
Warrior Spirit,https://pillarsofeternity.fandom.com/wiki/Warrior_Spirit
Wave Walker,https://pillarsofeternity.fandom.com/wiki/Wave_Walker
Weakness: Body Afflictions,https://pillarsofeternity.fandom.com/wiki/Weakness:_Body_Afflictions
Weakness: Constitution Afflictions,https://pillarsofeternity.fandom.com/wiki/Weakness:_Constitution_Afflictions
Weakness: Dexterity Afflictions,https://pillarsofeternity.fandom.com/wiki/Weakness:_Dexterity_Afflictions
Weakness: Electricity (Porokoa),https://pillarsofeternity.fandom.com/wiki/Weakness:_Electricity_(Porokoa)
Weakness: Inspiration and Restoration,https://pillarsofeternity.fandom.com/wiki/Weakness:_Inspiration_and_Restoration
Weakness: Intellect Afflictions,https://pillarsofeternity.fandom.com/wiki/Weakness:_Intellect_Afflictions
Weakness: Perception Afflictions,https://pillarsofeternity.fandom.com/wiki/Weakness:_Perception_Afflictions
Weapon and Shield Style (Deadfire),https://pillarsofeternity.fandom.com/wiki/Weapon_and_Shield_Style_(Deadfire)
Weapon Mastery,https://pillarsofeternity.fandom.com/wiki/Weapon_Mastery
Weapon Specialization,https://pillarsofeternity.fandom.com/wiki/Weapon_Specialization
Wellspring of Life (Deadfire),https://pillarsofeternity.fandom.com/wiki/Wellspring_of_Life_(Deadfire)
Wild Mind (passive),https://pillarsofeternity.fandom.com/wiki/Wild_Mind_(passive)
Wilder Hunter (Deadfire),https://pillarsofeternity.fandom.com/wiki/Wilder_Hunter_(Deadfire)
Wildstrike Burn (Deadfire),https://pillarsofeternity.fandom.com/wiki/Wildstrike_Burn_(Deadfire)
Wildstrike Corrode (Deadfire),https://pillarsofeternity.fandom.com/wiki/Wildstrike_Corrode_(Deadfire)
Wildstrike Freeze (Deadfire),https://pillarsofeternity.fandom.com/wiki/Wildstrike_Freeze_(Deadfire)
Wildstrike Frenzy - Burn,https://pillarsofeternity.fandom.com/wiki/Wildstrike_Frenzy_-_Burn
Wildstrike Frenzy - Corrode,https://pillarsofeternity.fandom.com/wiki/Wildstrike_Frenzy_-_Corrode
Wildstrike Frenzy - Freeze,https://pillarsofeternity.fandom.com/wiki/Wildstrike_Frenzy_-_Freeze
Wildstrike Frenzy - Shock,https://pillarsofeternity.fandom.com/wiki/Wildstrike_Frenzy_-_Shock
Wildstrike Shock (Deadfire),https://pillarsofeternity.fandom.com/wiki/Wildstrike_Shock_(Deadfire)
Wily Step,https://pillarsofeternity.fandom.com/wiki/Wily_Step
Winter's Breath,https://pillarsofeternity.fandom.com/wiki/Winter%27s_Breath
Winter's Chill,https://pillarsofeternity.fandom.com/wiki/Winter%27s_Chill
"With all your Strength, Slay the Beast!","https://pillarsofeternity.fandom.com/wiki/With_all_your_Strength,_Slay_the_Beast!"
With the Horde,https://pillarsofeternity.fandom.com/wiki/With_the_Horde
Wolf Companion (Deadfire),https://pillarsofeternity.fandom.com/wiki/Wolf_Companion_(Deadfire)
Worm Puddle,https://pillarsofeternity.fandom.com/wiki/Worm_Puddle
Wounded Boar,https://pillarsofeternity.fandom.com/wiki/Wounded_Boar
Wounds (Forbidden Fist),https://pillarsofeternity.fandom.com/wiki/Wounds_(Forbidden_Fist)
Wounds (passive),https://pillarsofeternity.fandom.com/wiki/Wounds_(passive)
Wounds (Shattered Pillar),https://pillarsofeternity.fandom.com/wiki/Wounds_(Shattered_Pillar)
Wrath of the Empress,https://pillarsofeternity.fandom.com/wiki/Wrath_of_the_Empress
"Wrong Place, Wrong Time","https://pillarsofeternity.fandom.com/wiki/Wrong_Place,_Wrong_Time"
